sleep_ts,step_count,heart_rate,current_activity_type_intensity,stress_level_value,sleep_level,resting_heart_rate
05/02/2024 00:00,1838,0,8,-1,0,63
05/02/2024 00:05,728,59,70,-1,0,0
05/02/2024 00:10,738,58,6,-1,0,0
05/02/2024 00:15,0,60,0,-1,0,0
05/02/2024 00:20,0,59,0,-1,0,0
05/02/2024 00:25,0,0,0,-1,0,0
05/02/2024 00:30,0,59,0,-1,0,0
05/02/2024 00:35,0,0,0,-1,0,0
05/02/2024 00:40,0,58,0,-1,0,0
05/02/2024 00:45,0,58,0,-1,0,0
05/02/2024 00:50,0,60,0,-1,0,0
05/02/2024 00:55,2025,0,70,-1,0,0
05/02/2024 01:00,0,59,0,-1,0,0
05/02/2024 01:05,0,0,8,-1,0,0
05/02/2024 01:10,0,58,0,-1,0,0
05/02/2024 01:15,0,59,0,-1,0,0
05/02/2024 01:20,0,60,0,-1,0,0
05/02/2024 01:25,0,59,0,-1,0,0
05/02/2024 01:30,0,59,0,-1,0,0
05/02/2024 01:35,2068,0,70,-1,0,0
05/02/2024 01:40,2082,60,70,-1,0,0
05/02/2024 01:45,0,58,0,-1,0,0
05/02/2024 01:50,2096,61,70,-1,0,0
05/02/2024 01:55,0,60,0,-1,0,0
05/02/2024 02:00,0,59,0,-1,0,0
05/02/2024 02:05,0,59,8,-1,0,0
05/02/2024 02:10,0,60,0,-1,0,0
05/02/2024 02:15,0,59,0,-1,0,0
05/02/2024 02:20,0,0,0,-1,0,0
05/02/2024 02:25,0,60,0,-1,0,0
05/02/2024 02:30,0,60,0,-1,0,0
05/02/2024 02:35,0,61,0,-1,0,0
05/02/2024 02:40,0,60,0,-1,0,0
05/02/2024 02:45,0,0,0,-1,0,0
05/02/2024 02:50,0,0,0,-1,0,0
05/02/2024 02:55,0,0,0,-1,0,0
05/02/2024 03:00,0,0,0,-1,0,0
05/02/2024 03:05,0,0,8,-1,0,0
05/02/2024 03:10,0,0,0,-1,0,0
05/02/2024 03:15,0,0,0,-1,0,0
05/02/2024 03:20,0,0,0,-1,0,0
05/02/2024 03:25,0,0,0,-1,0,0
05/02/2024 03:30,0,0,0,-1,0,0
05/02/2024 03:35,0,0,0,-1,0,0
05/02/2024 03:40,0,0,0,-1,0,0
05/02/2024 03:45,0,0,0,-1,0,0
05/02/2024 03:50,0,0,0,-1,0,0
05/02/2024 03:55,0,0,0,-1,0,0
05/02/2024 04:00,0,0,0,-1,0,0
05/02/2024 04:05,0,0,8,-1,0,0
05/02/2024 04:10,0,0,0,-1,0,0
05/02/2024 04:15,0,0,0,-1,0,0
05/02/2024 04:20,0,0,0,-1,0,0
05/02/2024 04:25,0,0,0,-1,0,0
05/02/2024 04:30,0,0,0,-1,0,0
05/02/2024 04:35,0,0,0,-1,0,0
05/02/2024 04:40,0,0,0,-1,0,0
05/02/2024 04:45,0,0,0,-1,0,0
05/02/2024 04:50,0,0,0,-1,0,0
05/02/2024 04:55,0,0,0,-1,0,0
05/02/2024 05:00,0,0,0,-1,0,0
05/02/2024 05:05,0,0,8,-1,0,0
05/02/2024 05:10,0,0,0,-1,0,0
05/02/2024 05:15,0,0,0,-1,0,0
05/02/2024 05:20,0,0,0,-1,0,0
05/02/2024 05:25,0,0,0,-1,0,0
05/02/2024 05:30,0,0,0,-1,0,0
05/02/2024 05:35,0,0,0,-1,0,0
05/02/2024 05:40,0,0,0,-1,0,0
05/02/2024 05:45,0,0,0,-1,0,0
05/02/2024 05:50,0,0,0,-1,0,0
05/02/2024 05:55,0,0,0,-1,0,0
05/02/2024 06:00,0,0,0,-1,0,0
05/02/2024 06:05,0,0,8,-1,0,0
05/02/2024 06:10,0,0,0,-1,0,0
05/02/2024 06:15,0,0,0,-1,0,0
05/02/2024 06:20,0,0,0,-1,0,0
05/02/2024 06:25,0,0,0,-1,0,0
05/02/2024 06:30,0,0,0,-1,0,0
05/02/2024 06:35,0,0,0,-1,0,0
05/02/2024 06:40,0,0,0,-1,0,0
05/02/2024 06:45,0,0,0,-1,0,0
05/02/2024 06:50,0,0,0,-1,0,0
05/02/2024 06:55,0,0,0,-1,0,0
05/02/2024 07:00,0,0,0,-1,0,0
05/02/2024 07:05,0,0,8,-1,0,0
05/02/2024 07:10,0,0,0,-1,0,0
05/02/2024 07:15,0,0,0,-1,0,0
05/02/2024 07:20,0,0,0,-1,0,0
