sleep_ts,step_count,heart_rate,current_activity_type_intensity,stress_level_value,sleep_level,resting_heart_rate
19/01/2024 15:30,0,69,104,12,0,0
19/01/2024 15:35,6622,70,136,-2,1,0
19/01/2024 15:40,0,73,168,63,1,0
19/01/2024 15:45,0,79,0,8,0,0
19/01/2024 15:50,0,72,168,18,0,0
19/01/2024 15:55,0,69,104,-1,0,0
19/01/2024 16:00,2624,69,136,36,0,63
19/01/2024 16:05,0,68,168,-2,1,0
19/01/2024 16:10,0,67,200,38,0,0
19/01/2024 16:15,0,68,0,47,0,0
19/01/2024 16:20,6787,69,168,-2,1,0
19/01/2024 16:25,6836,69,168,-1,0,0
19/01/2024 16:30,0,68,168,-2,0,0
19/01/2024 16:35,0,71,192,25,0,0
19/01/2024 16:40,0,85,168,-2,1,0
19/01/2024 16:45,0,97,104,19,1,0
19/01/2024 16:50,0,82,168,-1,1,0
19/01/2024 16:55,1796,76,70,-1,0,0
19/01/2024 17:00,1809,80,136,-2,1,0
19/01/2024 17:05,6969,76,136,7,0,0
19/01/2024 17:10,0,72,168,-1,0,0
19/01/2024 17:15,6987,73,200,39,0,0
19/01/2024 17:20,0,69,0,1,0,0
19/01/2024 17:25,0,64,136,2,0,0
19/01/2024 17:30,0,65,0,-1,1,0
19/01/2024 17:35,0,64,200,-1,1,0
19/01/2024 17:40,0,88,0,12,0,0
19/01/2024 17:45,7029,89,136,7,0,0
19/01/2024 17:50,0,68,192,-1,1,0
19/01/2024 17:55,8714,69,192,41,0,0
19/01/2024 18:00,0,67,168,42,1,0
19/01/2024 18:05,7103,68,134,3,0,0
19/01/2024 18:10,0,68,160,6,0,0
19/01/2024 18:15,0,67,200,-1,0,0
19/01/2024 18:20,7345,69,70,-1,0,0
19/01/2024 18:25,40,68,168,22,0,0
19/01/2024 18:30,0,72,128,-2,1,0
19/01/2024 18:35,51,68,160,-2,1,0
19/01/2024 18:40,0,75,0,-2,1,0
19/01/2024 18:45,0,91,160,-2,1,0
19/01/2024 18:50,66,98,70,-2,1,0
19/01/2024 18:55,0,73,0,-2,1,0
19/01/2024 19:00,0,74,0,-2,1,0
19/01/2024 19:05,0,73,0,-2,1,0
19/01/2024 19:10,0,69,0,95,1,0
19/01/2024 19:15,0,71,0,-2,1,0
19/01/2024 19:20,0,72,0,-1,1,0
19/01/2024 19:25,0,68,0,-2,1,0
19/01/2024 19:30,0,74,0,-1,1,0
19/01/2024 19:35,0,72,0,-2,1,0
19/01/2024 19:40,0,71,0,-2,1,0
19/01/2024 19:45,1927,67,134,-2,1,0
19/01/2024 19:50,0,70,0,-1,1,0
19/01/2024 19:55,0,73,136,-2,1,0
19/01/2024 20:00,11634,67,102,-2,1,63
19/01/2024 20:05,0,73,168,-1,1,0
19/01/2024 20:10,0,72,168,-1,0,0
19/01/2024 20:15,2022,67,168,-1,0,0
19/01/2024 20:20,2204,72,168,-1,1,0
19/01/2024 20:25,0,71,0,-2,0,0
19/01/2024 20:30,0,69,0,-1,0,0
19/01/2024 20:35,0,66,136,-1,0,0
19/01/2024 20:40,2217,74,104,-1,1,0
19/01/2024 20:45,0,73,0,-1,0,0
19/01/2024 20:50,0,69,72,-2,1,0
19/01/2024 20:55,0,72,0,-1,0,0
19/01/2024 21:00,2359,96,160,16,0,0
19/01/2024 21:05,0,87,168,74,0,0
19/01/2024 21:10,0,88,0,-1,0,0
19/01/2024 21:15,0,67,168,-2,0,0
19/01/2024 21:20,0,71,104,-2,1,0
19/01/2024 21:25,2102,79,70,1,0,0
19/01/2024 21:30,0,85,40,16,0,0
19/01/2024 21:35,2604,95,70,15,0,0
19/01/2024 21:40,0,76,72,2,0,0
19/01/2024 21:45,0,76,0,0,0,0
19/01/2024 21:50,2639,82,72,1,0,0
19/01/2024 21:55,0,98,8,-1,0,0
19/01/2024 22:00,0,97,136,7,0,0
19/01/2024 22:05,0,76,0,12,0,0
19/01/2024 22:10,0,76,0,-1,0,0
19/01/2024 22:15,0,78,8,-1,0,0
19/01/2024 22:20,0,79,200,-2,0,0
19/01/2024 22:25,0,80,136,63,1,0
19/01/2024 22:30,0,82,40,16,0,0
19/01/2024 22:35,0,76,72,38,1,0
19/01/2024 22:40,7487,74,134,42,0,0
19/01/2024 22:45,0,69,136,39,0,0
19/01/2024 22:50,0,75,0,22,0,0
19/01/2024 22:55,0,70,104,68,1,0
19/01/2024 23:00,2171,77,160,9,0,0
19/01/2024 23:05,2195,77,38,8,0,0
19/01/2024 23:10,0,92,0,7,0,0
19/01/2024 23:15,0,70,104,7,0,0
19/01/2024 23:20,7498,81,192,13,0,0
19/01/2024 23:25,0,87,104,17,0,0
19/01/2024 23:30,0,87,136,-2,1,0
19/01/2024 23:35,0,82,136,-1,0,0
19/01/2024 23:40,0,75,168,96,1,0
19/01/2024 23:45,0,80,40,42,0,0
19/01/2024 23:50,7744,91,104,52,0,0
19/01/2024 23:55,0,97,0,66,0,0
20/01/2024 00:00,12454,103,8,46,0,63
20/01/2024 00:05,3174,88,166,22,0,0
20/01/2024 00:10,0,85,72,29,0,0
20/01/2024 00:15,0,84,72,-1,0,0
20/01/2024 00:20,7997,88,70,36,0,0
20/01/2024 00:25,0,84,0,51,0,0
20/01/2024 00:30,145,88,104,29,0,0
20/01/2024 00:35,0,89,72,30,0,0
20/01/2024 00:40,0,92,136,26,0,0
20/01/2024 00:45,3364,95,134,32,0,0
20/01/2024 00:50,0,84,104,56,0,0
20/01/2024 00:55,0,91,104,23,0,0
20/01/2024 01:00,0,78,104,16,0,0
20/01/2024 01:05,0,74,160,11,0,0
20/01/2024 01:10,0,71,72,16,0,0
20/01/2024 01:15,0,70,72,7,0,0
20/01/2024 01:20,0,72,104,8,0,0
20/01/2024 01:25,8006,86,104,18,0,0
20/01/2024 01:30,0,78,104,6,0,0
20/01/2024 01:35,8022,76,104,14,0,0
20/01/2024 01:40,3675,94,104,33,0,0
20/01/2024 01:45,0,96,40,12,0,0
20/01/2024 01:50,0,103,0,4,0,0
20/01/2024 01:55,0,89,136,16,0,0
20/01/2024 02:00,0,96,136,20,0,0
20/01/2024 02:05,0,97,160,7,0,0
20/01/2024 02:10,0,90,104,19,0,0
20/01/2024 02:15,3838,86,102,13,0,0
20/01/2024 02:20,0,86,0,19,0,0
20/01/2024 02:25,6378,94,70,12,0,0
20/01/2024 02:30,2377,93,136,11,0,0
20/01/2024 02:35,0,97,104,17,0,0
20/01/2024 02:40,0,98,104,21,0,0
20/01/2024 02:45,0,98,104,32,0,0
20/01/2024 02:50,6458,99,104,51,0,0
20/01/2024 02:55,2446,94,104,16,0,0
20/01/2024 03:00,0,103,64,17,0,0
20/01/2024 03:05,0,109,104,42,1,0
20/01/2024 03:10,8039,111,168,-2,1,0
20/01/2024 03:15,6488,110,38,8,0,0
20/01/2024 03:20,5770,109,160,10,0,0
20/01/2024 03:25,2624,112,102,8,0,0
20/01/2024 03:30,0,113,0,31,0,0
20/01/2024 03:35,0,103,72,22,0,0
20/01/2024 03:40,2679,109,166,8,0,0
20/01/2024 03:45,2723,116,70,41,0,0
20/01/2024 03:50,2739,114,134,-1,0,0
20/01/2024 03:55,0,109,72,12,0,0
20/01/2024 04:00,0,112,72,14,0,0
20/01/2024 04:05,8106,108,104,22,0,0
20/01/2024 04:10,0,130,72,18,0,0
20/01/2024 04:15,0,135,104,-1,0,0
20/01/2024 04:20,8556,127,134,-2,0,0
20/01/2024 04:25,8167,132,136,48,0,0
20/01/2024 04:30,2767,133,136,43,0,0
20/01/2024 04:35,0,117,104,23,0,0
20/01/2024 04:40,2780,114,104,-1,0,0
20/01/2024 04:45,0,116,104,19,0,0
20/01/2024 04:50,2791,136,8,6,0,0
20/01/2024 04:55,0,160,136,15,0,0
20/01/2024 05:00,0,146,32,16,0,0
20/01/2024 05:05,0,145,8,18,0,0
20/01/2024 05:10,0,129,104,34,0,0
20/01/2024 05:15,0,106,8,19,0,0
20/01/2024 05:20,0,120,72,20,0,0
20/01/2024 05:25,0,102,72,12,0,0
20/01/2024 05:30,0,100,0,24,0,0
20/01/2024 05:35,2871,95,104,18,0,0
20/01/2024 05:40,0,110,8,12,0,0
20/01/2024 05:45,2893,111,104,13,0,0
20/01/2024 05:50,0,110,8,19,0,0
20/01/2024 05:55,0,91,8,20,0,0
20/01/2024 06:00,0,98,104,5,0,0
20/01/2024 06:05,0,100,40,12,0,0
20/01/2024 06:10,3057,84,102,10,0,0
20/01/2024 06:15,0,75,0,4,0,0
20/01/2024 06:20,0,86,72,5,0,0
20/01/2024 06:25,0,95,104,19,0,0
20/01/2024 06:30,3094,87,104,12,0,0
20/01/2024 06:35,3147,84,136,22,0,0
20/01/2024 06:40,0,86,104,4,0,0
20/01/2024 06:45,0,84,104,10,0,0
20/01/2024 06:50,0,95,168,20,0,0
20/01/2024 06:55,0,87,8,23,0,0
20/01/2024 07:00,0,83,136,18,0,0
20/01/2024 07:05,3192,82,38,20,0,0
20/01/2024 07:10,3199,80,72,4,0,0
20/01/2024 07:15,62,75,38,4,0,0
20/01/2024 07:20,0,74,8,18,0,0
20/01/2024 07:25,0,74,0,-2,0,0
20/01/2024 07:30,168,87,200,-2,1,64
20/01/2024 07:35,0,76,0,-2,1,0
20/01/2024 07:40,0,72,168,-2,0,0
20/01/2024 07:45,0,77,0,-1,1,0
20/01/2024 07:50,0,74,0,7,0,0
20/01/2024 07:55,0,87,0,11,0,0
20/01/2024 08:00,0,86,0,7,0,0
20/01/2024 08:05,0,72,72,13,0,0
20/01/2024 08:10,3418,80,134,32,0,0
20/01/2024 08:15,3443,86,102,10,0,0
20/01/2024 08:20,11922,92,102,23,0,0
20/01/2024 08:25,0,73,104,7,0,0
20/01/2024 08:30,0,82,0,12,0,0
20/01/2024 08:35,12002,70,72,6,0,0
20/01/2024 08:40,0,67,8,6,0,0
20/01/2024 08:45,0,76,104,8,0,0
20/01/2024 08:50,0,74,8,19,0,0
20/01/2024 08:55,0,67,104,4,0,0
20/01/2024 09:00,0,68,136,6,0,0
20/01/2024 09:05,0,70,136,14,0,0
20/01/2024 09:10,0,77,0,4,0,0
20/01/2024 09:15,0,71,136,8,0,0
20/01/2024 09:20,0,72,168,37,1,0
20/01/2024 09:25,0,73,136,0,0,0
20/01/2024 09:30,3725,77,70,7,0,0
20/01/2024 09:35,0,73,72,3,0,0
20/01/2024 09:40,0,74,8,5,0,0
20/01/2024 09:45,0,70,160,39,0,0
20/01/2024 09:50,1465,71,136,1,0,0
20/01/2024 09:55,0,68,0,-2,0,0
20/01/2024 10:00,77,68,168,7,0,0
20/01/2024 10:05,3775,69,136,12,0,0
20/01/2024 10:10,0,68,168,-2,1,0
20/01/2024 10:15,0,71,200,16,1,0
20/01/2024 10:20,0,77,168,13,0,0
20/01/2024 10:25,0,88,200,-2,0,0
20/01/2024 10:30,0,95,0,-1,0,0
20/01/2024 10:35,0,92,0,-1,1,0
20/01/2024 10:40,0,95,104,-1,0,0
20/01/2024 10:45,0,93,0,-2,0,0
20/01/2024 10:50,0,97,0,-1,0,0
20/01/2024 10:55,766,92,102,-2,1,0
20/01/2024 11:00,4144,103,70,-1,1,0
20/01/2024 11:05,0,104,0,-1,1,0
20/01/2024 11:10,0,84,0,-2,1,0
20/01/2024 11:15,0,76,0,-2,1,0
20/01/2024 11:20,0,71,0,-1,0,0
20/01/2024 11:25,2578,70,134,-2,1,62
20/01/2024 11:30,2744,71,0,-2,1,0
20/01/2024 11:35,0,82,0,-2,1,0
20/01/2024 11:40,0,96,0,-2,1,0
20/01/2024 11:45,0,74,0,-2,1,0
20/01/2024 11:50,0,71,0,-2,1,0
20/01/2024 11:55,0,77,136,-1,0,0
20/01/2024 12:00,102,74,136,-2,1,0
20/01/2024 12:05,0,70,136,-2,1,0
20/01/2024 12:10,0,69,200,-2,1,0
20/01/2024 12:15,0,69,0,-1,0,0
20/01/2024 12:20,0,71,0,-1,0,0
20/01/2024 12:25,0,66,168,-1,0,0
20/01/2024 12:30,0,67,0,71,0,0
20/01/2024 12:35,0,68,168,68,0,0
20/01/2024 12:40,0,68,0,-1,1,0
20/01/2024 12:45,0,71,0,83,1,0
20/01/2024 12:50,0,96,168,-2,1,0
20/01/2024 12:55,0,73,0,65,1,0
20/01/2024 13:00,0,84,0,-1,0,0
20/01/2024 13:05,0,113,104,9,0,0
20/01/2024 13:10,12454,116,134,-1,0,0
20/01/2024 13:15,8432,79,134,18,0,0
20/01/2024 13:20,0,81,168,-2,1,0
20/01/2024 13:25,0,77,168,71,1,0
20/01/2024 13:30,141,80,230,51,1,0
20/01/2024 13:35,168,81,136,18,0,0
20/01/2024 13:40,9147,78,136,48,0,0
20/01/2024 13:45,0,77,136,11,0,0
20/01/2024 13:50,0,78,104,12,0,0
20/01/2024 13:55,0,75,72,7,0,0
20/01/2024 14:00,9425,78,70,2,0,0
20/01/2024 14:05,0,76,8,6,1,0
20/01/2024 14:10,0,81,0,10,0,0
20/01/2024 14:15,0,84,104,19,0,0
20/01/2024 14:20,1431,79,134,17,0,0
20/01/2024 14:25,0,80,136,18,0,0
20/01/2024 14:30,1245,81,104,1,0,0
20/01/2024 14:35,0,82,0,0,0,0
20/01/2024 14:40,0,79,0,0,0,0
20/01/2024 14:45,10771,79,70,15,0,0
20/01/2024 14:50,0,80,40,4,0,0
20/01/2024 14:55,0,78,40,2,0,0
20/01/2024 15:00,11153,86,70,0,0,0
20/01/2024 15:05,0,77,72,4,0,0
20/01/2024 15:10,0,79,0,0,0,0
20/01/2024 15:15,11227,79,40,3,0,0
20/01/2024 15:20,0,79,168,-2,1,0
20/01/2024 15:25,0,85,136,21,0,0
20/01/2024 15:30,11634,88,192,22,0,0
20/01/2024 15:35,0,84,200,-1,0,0
20/01/2024 15:40,0,79,0,-1,0,0
20/01/2024 15:45,11663,77,102,-1,0,0
20/01/2024 15:50,11696,86,70,-1,0,0
20/01/2024 15:55,1559,88,134,-1,0,0
20/01/2024 16:00,0,87,0,-1,0,0
20/01/2024 16:05,0,71,40,-1,0,0
20/01/2024 16:10,1589,73,161,-1,0,0
20/01/2024 16:15,11718,72,134,-1,0,0
20/01/2024 16:20,0,99,40,-1,0,0
20/01/2024 16:25,7556,101,70,0,0,62
20/01/2024 16:30,11771,89,70,-1,0,0
20/01/2024 16:35,0,93,96,-1,0,0
20/01/2024 16:40,0,114,0,-1,0,0
20/01/2024 16:45,0,92,72,-1,0,0
20/01/2024 16:50,166,76,70,-1,0,0
20/01/2024 16:55,0,79,0,-1,0,0
20/01/2024 17:00,0,105,0,-1,0,0
20/01/2024 17:05,270,98,70,-1,0,0
20/01/2024 17:10,11784,79,70,-1,0,0
20/01/2024 17:15,0,83,160,-1,0,0
20/01/2024 17:20,297,78,70,-1,0,0
20/01/2024 17:25,0,87,0,-1,0,0
20/01/2024 17:30,11801,81,70,-1,0,0
20/01/2024 17:35,0,78,0,-1,0,0
20/01/2024 17:40,0,81,0,-1,0,0
20/01/2024 17:45,1316,98,70,-1,0,0
20/01/2024 17:50,0,87,200,93,1,0
20/01/2024 17:55,0,82,0,59,0,0
20/01/2024 18:00,11833,80,168,-2,1,0
20/01/2024 18:05,0,124,0,-2,1,0
20/01/2024 18:10,0,121,0,-1,0,0
20/01/2024 18:15,0,115,0,51,0,0
20/01/2024 18:20,0,119,104,64,0,0
20/01/2024 18:25,0,128,0,39,0,0
20/01/2024 18:30,0,118,104,73,0,0
20/01/2024 18:35,0,127,0,52,0,0
20/01/2024 18:40,11854,121,136,29,1,0
20/01/2024 18:45,11873,115,102,40,0,0
20/01/2024 18:50,0,121,0,35,0,0
20/01/2024 18:55,1395,117,136,-2,1,0
20/01/2024 19:00,0,111,0,-1,0,0
20/01/2024 19:05,4558,109,136,60,0,0
20/01/2024 19:10,11913,112,104,48,1,0
20/01/2024 19:15,0,116,136,54,0,0
20/01/2024 19:20,0,99,104,-2,1,0
20/01/2024 19:25,0,90,136,52,1,0
20/01/2024 19:30,0,87,0,-2,1,0
20/01/2024 19:35,1359,104,136,-1,1,0
20/01/2024 19:40,0,106,0,-2,1,0
20/01/2024 19:45,0,107,168,39,0,0
20/01/2024 19:50,1369,102,38,-2,1,0
20/01/2024 19:55,0,92,104,9,0,0
20/01/2024 20:00,0,94,72,-1,0,0
20/01/2024 20:05,0,100,104,23,0,0
20/01/2024 20:10,1465,94,104,27,1,0
20/01/2024 20:15,5660,84,168,11,0,0
20/01/2024 20:20,1425,89,104,22,0,0
20/01/2024 20:25,1460,83,104,-1,0,0
20/01/2024 20:30,0,85,104,20,0,0
20/01/2024 20:35,0,90,40,8,0,0
20/01/2024 20:40,0,85,104,18,0,0
20/01/2024 20:45,0,95,104,18,0,0
20/01/2024 20:50,0,109,0,-1,0,0
20/01/2024 20:55,1532,103,70,-1,0,0
20/01/2024 21:00,0,99,8,13,0,0
20/01/2024 21:05,0,98,72,-1,0,0
20/01/2024 21:10,0,84,72,-1,0,0
20/01/2024 21:15,7312,92,72,-1,0,0
20/01/2024 21:20,11270,89,104,24,0,0
20/01/2024 21:25,1493,86,168,-2,0,0
20/01/2024 21:30,0,84,168,64,0,0
20/01/2024 21:35,0,76,0,-2,0,0
20/01/2024 21:40,0,73,136,-1,0,0
20/01/2024 21:45,7777,91,168,23,0,0
20/01/2024 21:50,1580,102,102,-1,0,0
20/01/2024 21:55,0,81,136,30,0,0
20/01/2024 22:00,0,77,136,19,0,0
20/01/2024 22:05,0,77,104,-1,0,0
20/01/2024 22:10,0,88,8,-1,0,0
20/01/2024 22:15,1867,93,104,42,0,0
20/01/2024 22:20,0,91,136,-1,0,0
20/01/2024 22:25,12032,91,70,23,0,0
20/01/2024 22:30,2039,87,70,12,0,0
20/01/2024 22:35,0,83,40,15,0,0
20/01/2024 22:40,12068,90,72,18,0,0
20/01/2024 22:45,12111,72,129,-1,0,0
20/01/2024 22:50,2093,73,70,9,0,0
20/01/2024 22:55,0,86,72,11,0,0
20/01/2024 23:00,0,73,104,21,0,0
20/01/2024 23:05,0,71,0,11,0,0
20/01/2024 23:10,2148,78,136,16,0,0
20/01/2024 23:15,2165,76,33,17,0,0
20/01/2024 23:20,12162,78,224,-1,0,0
20/01/2024 23:25,0,74,168,-2,1,0
20/01/2024 23:30,0,65,104,5,0,0
20/01/2024 23:35,0,71,168,62,0,0
20/01/2024 23:40,0,78,136,1,0,0
20/01/2024 23:45,0,88,168,-2,1,0
20/01/2024 23:50,0,85,0,59,0,0
20/01/2024 23:55,0,72,168,50,0,0
21/01/2024 00:00,11566,73,192,-1,0,62
21/01/2024 00:05,2434,89,192,-1,1,0
21/01/2024 00:10,2449,96,136,81,0,0
21/01/2024 00:15,12208,96,224,-2,0,0
21/01/2024 00:20,2485,71,192,-1,0,0
21/01/2024 00:25,12307,72,104,27,0,0
21/01/2024 00:30,11124,89,224,20,0,0
21/01/2024 00:35,2514,83,40,20,0,0
21/01/2024 00:40,0,68,192,23,0,0
21/01/2024 00:45,11428,68,192,32,0,0
21/01/2024 00:50,461,90,33,27,0,0
